NAME,QUANTITY_TYPE,CATALOG_NAME,CATALOG_SYMBOL,RP66_SYMBOL,BASE_UNIT,A,B,C,D
nanoseconds/metre,slowness,POSC,ns/m,ns/m,s/m,0,0.000000001,1,0
nanoteslas,magnetic induction,POSC,nT,nT,T,0,0.000000001,1,0
nanoteslas,magnetic flux density,POSC,nT,nT,T,0,0.000000001,1,0
nanowatts,power,POSC,nW,nW,W,0,0.000000001,1,0
nanowatts,heat flow rate,POSC,nW,nW,W,0,0.000000001,1,0
oersted,linear electric current density,POSC,Oe,Oe,A/m,0,7.957.747,1,0
oersted,magnetic field strength,POSC,Oe,Oe,A/m,0,7.957.747,1,0
oersted,magnetization,POSC,Oe,Oe,A/m,0,7.957.747,1,0
ohm centimetres,electrical resistivity,POSC,ohm.cm,ohm.cm,ohm.m,0,0.01,1,0
avoirdupois ounces,mass,POSC,oz(av),ohm.cm,kg,0,0.02834952,1,0
troy ounces,mass,POSC,oz(troy),ohm.cm,kg,0,0.03110348,1,0
ounce force,force,POSC,ozf,ozf,N,0,4.448.222,16,0
ounce mass,mass,POSC,ozm,ozm,kg,0,0.4535924,16.,0
poise,dynamic viscosity,POSC,P,P,Pa.s,0,0.1,1,0
picoampere,electric current,POSC,pA,pA,A,0,0.000000000001,1,0
picoampere,magnetic potential difference,POSC,pA,pA,A,0,0.000000000001,1,0
picoampere,magnetomotive force,POSC,pA,pA,A,0,0.000000000001,1,0
pascal seconds squared/ cubic metre,magnetomotive force,POSC,Pa.s2/m3,Pa.s2/m3,kg/m4,0,1,1,0
pascal gauge,force per area,POSC,Pa(g),Pa.s2/m3,Pa,101325,1,1,0
pascal gauge,pressure,POSC,Pa(g),Pa.s2/m3,Pa,101325,1,1,0
pascal per hour,pressure per time,POSC,Pa/h,Pa/h,Pa/s,0,1,3600,0
picocoulomb,electric capacity,POSC,pC,pC,C,0,0.000000000001,1,0
picocoulomb,electric charge,POSC,pC,pC,C,0,0.000000000001,1,0
picocoulomb,electric flux,POSC,pC,pC,C,0,0.000000000001,1,0
picocoulomb,activity (of radioactivity),POSC,pCi,pCi,Bq,0,0.037,1,0
picocurie per gram,specific activity (of radioactivity),POSC,pCi/g,pCi/g,Bq/kg,0,37,1,0
picocurie,activity (of radioactivity),POSC,pcurie,pCi,Bq,0,0.037,1,0
picocurie,activity (of radioactivity),POSC,(Deprecated),pCi,Bq,0,0.037,1,0
poundals,force,POSC,pdl,pCi,N,0,0.138255,1,0
poundal centimetre squared,force area,POSC,pdl.cm2,pCi,N.m2,0,0.0000138255,1,0
foot poundal,moment of force,POSC,pdl.ft,pCi,J,0,0.04214012,1,0
foot poundal,moment of couple,POSC,pdl.ft,pCi,J,0,0.04214012,1,0
foot poundal,torque,POSC,pdl.ft,pCi,J,0,0.04214012,1,0
poundals/centimetre,force per length,POSC,pdl/cm,pCi,N/m,0,0.138255,0.01,0
per mille,volumic concentration,POSC,permil,ppk,Euc,0,0.001,1,0
per mille,mass concentration,POSC,permil,ppk,Euc,0,0.001,1,0
picrofarads,capacitance,POSC,pF,pF,F,0,0.000000000001,1,0
picometer,length,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,breadth,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,height,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,thickness,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,radius,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,radius of curvature,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,diameter,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,length of path,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,wavelength,POSC,pm,pm,m,0,0.000000000001,1,0
picometer,mean free path,POSC,pm,pm,m,0,0.000000000001,1,0
picopascal,force per area,POSC,pPa,pPa,Pa,0,0.000000000001,1,0
picopascal,pressure,POSC,pPa,pPa,Pa,0,0.000000000001,1,0
parts per ten thousand,volumic concentration,POSC,ppdk,pPa,Euc,0,0.0001,1,0
parts per ten thousand,mass concentration,POSC,ppdk,pPa,Euc,0,0.0001,1,0
parts per thousand,volumic concentration,POSC,ppk,ppk,Euc,0,0.001,1,0
parts per thousand,mass concentration,POSC,ppk,ppk,Euc,0,0.001,1,0
parts per million,volumic concentration,POSC,ppm,ppm,Euc,0,0.000001,1,0
parts per million,mass concentration,POSC,ppm,ppm,Euc,0,0.000001,1,0
part per million per degree Celsius,volumetric thermal expansion,POSC,ppm/degC,ppm/degC,1/K,0,0.000001,1,0
part per million per degree Fahrenheit,volumetric thermal expansion,POSC,ppm/degF,ppm/degF,1/K,0,0.0000018,1,0
picosecond,time,POSC,ps,ps,s,0,0.000000000001,1,0
picosiemens,electric conductance,POSC,pS,pS,S,0,0.000000001,1,0
picosiemens,admittance,POSC,pS,pS,S,0,0.000000001,1,0
picosiemens,susceptance,POSC,pS,pS,S,0,0.000000001,1,0
pounds/square foot,force per area,POSC,psf,lbf/ft2,Pa,0,4.788.026,1,0
pounds/square foot,pressure,POSC,(Deprecated),lbf/ft2,Pa,0,4.788.026,1,0
pounds/square inch,force per area,POSC,psi,psi,Pa,0,6.894.757,1,0
pounds/square inch,pressure,POSC,psi,lbf/in2,Pa,0,6.894.757,1,0
pounds per square inch days/barrel,pressure time per volume,POSC,psi.d/bbl,psi.d/bbl,Pa.s/m3,0,1,2.305.916,0
pound per square inch second,dynamic viscosity,POSC,psi.s,psi.s,Pa.s,0,6.894.757,1,0
pounds/square inch per 100 feet,force per volume,POSC,psi/100ft,psi.s,Pa/m,0,6.894.757,30.48,0
pounds/square inch per 100 feet,pressure per length,POSC,psi/100ft,psi.s,Pa/m,0,6.894.757,30.48,0
pounds/square inch per foot,force per volume,POSC,psi/ft,psi/ft,Pa/m,0,6.894.757,0.3048,0
pounds/square inch per foot,pressure per length,POSC,psi/ft,psi/ft,Pa/m,0,6.894.757,0.3048,0
pounds/square inch per 100 feet,force per volume,POSC,psi/ft(100),psi/ft,Pa/m,0,6.894.757,30.48,0
pounds/square inch per 100 feet,pressure per length,POSC,(Deprecated),psi/ft,Pa/m,0,6.894.757,30.48,0
pound per square inch per hour,pressure per time,POSC,psi/h,psi/h,Pa/s,0,6.894.757,3600,0
pounds/square inch per thousand feet,force per volume,POSC,psi/kft,psi/h,Pa/m,0,6.894.757,304.8,0
pounds/square inch per thousand feet,pressure per length,POSC,psi/kft,psi/h,Pa/m,0,6.894.757,304.8,0
pound per square inch per meter,force per volume,POSC,psi/m,psi/m,Pa/m,0,6.894.757,1,0
pound per square inch per meter,pressure per length,POSC,psi/m,psi/m,Pa/m,0,6.894.757,1,0
pound per square inch per minute,pressure per time,POSC,psi/min,psi/min,Pa/s,0,6.894.757,60,0
pound per square inch squared,pressure squared,POSC,psi2,psi2,Pa2,0,47537674,1,0
psi squared days/ centipoise cubic foot,Darcy flow coefficient,POSC,psi2.d/cP.ft3,psi2.d/cP.ft3,Pa/m3,0,4.10726E+12,0.000028316847,0
psi squared days/ centipoise cubic foot,Darcy flow coefficient,POSC,psi2.d/cp.ft3,psi2.d/cP.ft3,Pa/m3,0,4.10726E+12,0.000028316847,0
psi squared days/ centipoise cubic foot,Darcy flow coefficient,POSC,(Deprecated),psi2.d/cP.ft3,Pa/m3,0,4.10726E+12,0.000028316847,0
(psi days/cubic foot)squared/centipoise,nonDarcy flow coefficient,POSC,psi2.d2/cP.ft6,psi2.d2/cP.ft6,Pa.s/m6,0,3.55E+27,0.0000008018438,0
(psi days/cubic foot)squared/centipoise,nonDarcy flow coefficient,POSC,psi2.d2/cp.ft6,psi2.d2/cP.ft6,Pa.s/m6,0,3.55E+27,0.0000008018438,0
(psi days/cubic foot)squared/centipoise,nonDarcy flow coefficient,POSC,(Deprecated),psi2.d2/cP.ft6,Pa.s/m6,0,3.55E+27,0.0000008018438,0
pounds/square inch squared/ centipoise,pressure squared per (dynamic viscosity),POSC,psi2/cP,psi2/cP,Pa/s,0,4753764090,1,0
pounds/square inch absolute,force per area,POSC,psia,psi2/cP,Pa,0,6.894.757,1,0
pounds/square inch absolute,pressure,POSC,(Deprecated),psi2/cP,Pa,0,6.894.757,1,0
pounds/square inch gauge,force per area,POSC,psig,psi2/cP,Pa,101325,6.894.757,1,0
pounds/square inch gauge,pressure,POSC,(Deprecated),psi2/cP,Pa,101325,6.894.757,1,0
UK pint,volume,POSC,ptUK,psi2/cP,m3,0,0.0005682615,1,0
UK pints/horsepower hour,isothermal compressibility,POSC,ptUK/hp.hr,psi2/cP,m3/J,0,0.0000000002116809,1,0
UK pints/1000 barrels,volume per volume,POSC,ptUK/Mbbl,psi2/cP,Euc,0,0.0005682615,1.589.873,0
US pints,volume,POSC,ptUS,psi2/cP,m3,0,0.0004731765,1,0
US pint per ten barrel,volume per volume,POSC,ptUS/10bbl,psi2/cP,Euc,0,0.4731765,0.01589873,0
UK quarts,volume,POSC,qtUK,psi2/cP,m3,0,0.001136523,1,0
US quarts,volume,POSC,qtUS,psi2/cP,m3,0,0.0009463529,1,0
quads,energy,POSC,quad,psi2/cP,J,0,1.06E+24,1,0
quads,work,POSC,quad,psi2/cP,J,0,1.06E+24,1,0
quads/year,heat flow rate,POSC,quad/yr,psi2/cP,W,0,1.06E+24,31558150,0
radians per foot,angle per length,POSC,rad/ft,rad/ft,rad/m,0,1,0.3048,0
radians per cubic foot,angle per volume,POSC,rad/ft3,rad/ft3,rad/m3,0,1,0.028316846592,0
rad,absorbed dose,POSC,rd,rad/ft3,Gy,0,0.01,1,0
rem,dose equivalent,POSC,rem,rad/ft3,Sv,0,0.01,1,0
rems per hour,dose equivalent rate,POSC,rem/h,rad/ft3,Sv/s,0,0.01,3600,0
revolutions/minute,angle per time,POSC,rev/min,rad/ft3,rad/s,0,6.283.185.307,60,0
revolutions/minute,angle per time,POSC,(Deprecated),rad/ft3,rad/s,0,6.283.185.307,60,0
revolutions/second,angle per time,POSC,rev/s,c/s,rad/s,0,6.283.185.307,1,0
revolutions/minute,angle per time,POSC,rpm,c/s,rad/s,0,6.283.185.307,60,0
revolutions/minute per second,angular acceleration,POSC,rpm/s,c/s,rad/s2,0,6.283.185.307,60,0
seconds/centimetre,time per length,POSC,s/cm,s/cm,s/m,0,100,1,0
seconds/centimetre,slowness,POSC,s/cm,s/cm,s/m,0,100,1,0
seconds/foot,time per length,POSC,s/ft,s/ft,s/m,0,1,0.3048,0
seconds/foot,slowness,POSC,s/ft,s/ft,s/m,0,1,0.3048,0
second per cubic foot,time per volume,POSC,s/ft3,s/ft3,s/m3,0,1,0.028316846592,0
seconds/inch,time per length,POSC,s/in,s/in,s/m,0,1,0.0254,0
second per litre,time per volume,POSC,s/L,s/L,s/m3,0,1,0.001,0
second per UK quart,time per volume,POSC,s/qtUK,s/L,s/m3,0,1,0.001136523,0
second per US quart,time per volume,POSC,s/qtUS,s/L,s/m3,0,1,0.0009463529,0
sacks,mass,POSC,sack94,s/L,kg,0,4.263.769,1,0
std cubic feet at 60 deg F,standard volume,POSC,scf(60F),scf(60F),scm(15C),0,0.028262357,1,0
std cubic feet at 60 deg F/barrel,standard volume per volume,POSC,scf(60F)/bbl,scf(60F),scm(15C)/m3,0,0.028262357,0.1589873,0
standard cubic feet/day,standard volume per time,POSC,scf(60F)/d,scf(60F),scm(15C)/s,0,0.028262357,86400,0
std cubic feet at 60 deg F/square foot,standard volume per area,POSC,scf(60F)/ft2,scf(60F),scm(15C)/m2,0,0.028262357,0.09290304,0
std cubic feet at 60 deg Ft/cubic foot,standard volume per volume,POSC,scf(60F)/ft3,scf(60F),scm(15C)/m3,0,0.9980757,1,0
std cubic metres at 15 deg C/day,standard volume per time,POSC,scm(15C)/d,scf(60F),scm(15C)/s,0,1,86400,0
std cubic metres / stock tank barrel,volume per volume,POSC,scm15/stb60,scf(60F),Euc,0,1,0.1589873,0
seconds angular,plane angle,POSC,seca,seca,rad,0,0.00000484814,1,0
capture unit,area per volume,POSC,sigma,cu,1/m,0,0.1,1,0
capture unit,area per volume,POSC,(Deprecated),cu,1/m,0,0.1,1,0
std cubic metres/ 1000 std cubic metre,volume per volume,POSC,sm3/ksm3,cu,Euc,0,1,1000,0
std cubic metres/ std cubic metres,volume per volume,POSC,sm3/sm3,cu,Euc,0,1,1,0
square feet,area,POSC,sq ft,ft2,m2,0,0.09290304,1,0
square feet,area,POSC,(Deprecated),ft2,m2,0,0.09290304,1,0
square inches,area,POSC,sq in,in2,m2,0,0.00064516,1,0
square inches,area,POSC,(Deprecated),in2,m2,0,0.00064516,1,0
square miles,area,POSC,sq mi,mi2,m2,0,2589988,1,0
square miles,area,POSC,(Deprecated),mi2,m2,0,2589988,1,0
square yards,area,POSC,sq yd,yd2,m2,0,0.8361274,1,0
square yards,area,POSC,(Deprecated),yd2,m2,0,0.8361274,1,0
stock tank barrel at 60 deg F,standard volume,POSC,stb(60F),yd2,scm(15C),0,0.1589873,1,0
stock tank barrels. 60 deg F/acre,standard volume per area,POSC,stb(60F)/acre,yd2,scm(15C)/m2,0,0.1589873,4.046.873,0
stock tank barrels. 60 deg F/barrel,standard volume per volume,POSC,stb(60F)/bbl,yd2,scm(15C)/m3,0,1,1,0
stock tank barrels. 60 deg F/day,standard volume per time,POSC,stb(60F)/d,yd2,scm(15C)/s,0,0.1589873,86400,0
stock tank barrels/ million std cu ft,volume per volume,POSC,stb60/MMscf60,yd2,Euc,0,0.1589873,28.262.357,0
stock tank barrels/ million std cu mts,volume per volume,POSC,stb60/MMscm15,yd2,Euc,0,0.1589873,1000000,0
stock tank barrels/ 1000 std cu ft,volume per volume,POSC,stb60/Mscf60,yd2,Euc,0,0.1589873,28.262.357,0
stock tank barrels/ 1000 std cu metres,volume per volume,POSC,stb60/Mscm15,yd2,Euc,0,0.1589873,1000,0
stock tank barrels/ std cu metres,volume per volume,POSC,stb60/scm15,yd2,Euc,0,0.1589873,1,0
sieverts per hour,dose equivalent rate,POSC,Sv/h,yd2,Sv/s,0,1,3600,0
tonne,mass,POSC,t,t,kg,0,1000,1,0
tonnes/year,mass flow rate,POSC,t/a,t/a,kg/s,0,1000,31558150,0
tonnes/day,mass flow rate,POSC,t/d,t/d,kg/s,0,1000,86400,0
tonnes/hour,mass flow rate,POSC,t/h,t/h,kg/s,0,1000,3600,0
tonnes per minute,mass flow rate,POSC,t/min,t/min,kg/s,0,1000,60,0
talbot,quantity of light,POSC,talbot,lm.s,lm.s,0,1,1,0
terabecquerel,activity (of radioactivity),POSC,TBq,TBq,Bq,0,1.0E12,1,0
trillion cubic feet,volume,POSC,tcf,TBq,m3,0,28316850000,1,0
tera electron volts,energy,POSC,TeV,TeV,J,0,0.0000001602177,1,0
tera electron volts,work,POSC,TeV,TeV,J,0,0.0000001602177,1,0
therms,energy,POSC,therm,TeV,J,0,105505600,1,0
therms,work,POSC,therm,TeV,J,0,105505600,1,0
therms/cubic foot,normal stress,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,shear stress,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,modulus of elasticity,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,shear modulus,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,modulus of rigidity,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,bulk modulus,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,modulus of compression,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,electromagnetic energy density,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/cubic foot,radiant energy density,POSC,therm/ft3,TeV,J/m3,0,105505600,0.02831685,0
therms/UK gallon,normal stress,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,shear stress,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,modulus of elasticity,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,shear modulus,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,modulus of rigidity,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,bulk modulus,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,modulus of compression,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,electromagnetic energy density,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/UK gallon,radiant energy density,POSC,therm/galUK,therm/galUK,J/m3,0,23208000000,1,0
therms/pound mass,specific energy,POSC,therm/lbm,therm/lbm,J/kg,0,105505600,0.4535924,0
terajoules,energy,POSC,TJ,TJ,J,0,1E+12,1,0
terajoules,work,POSC,TJ,TJ,J,0,1E+12,1,0
terajoules/year,heat flow rate,POSC,TJ/a,TJ/a,W,0,1E+12,31558150,0
teraohm,resistance,POSC,Tohm,Tohm,ohm,0,1E+12,1,0
teraohm,impedance,POSC,Tohm,Tohm,ohm,0,1E+12,1,0
tons of refrigeration,power,POSC,ton of refrig,Tohm,W,0,3.516.853,1,0
UK tons force,force,POSC,tonfUK,Tohm,N,0,9.964.016,1,0
UK ton feet squared,force area,POSC,tonfUK.ft2,Tohm,N.m2,0,9.256.874,1,0
UK tons force/foot,force per length,POSC,tonfUK/ft,Tohm,N/m,0,9.964.016,0.3048,0
UK tons force/square foot,pressure,POSC,tonfUK/ft2,Tohm,Pa,0,9.964.016,0.09290304,0
US tons force,force,POSC,tonfUS,Tohm,N,0,8.896.443,1,0
US tons force feet,moment of force,POSC,tonfUS.ft,Tohm,J,0,2.711.636,1,0
US tons force feet,moment of couple,POSC,tonfUS.ft,Tohm,J,0,2.711.636,1,0
US tons force feet,torque,POSC,tonfUS.ft,Tohm,J,0,2.711.636,1,0
US tons force feet squared,force area,POSC,tonfUS.ft2,Tohm,N.m2,0,8.265.067,1,0
US tons force miles,moment of force,POSC,tonfUS.mi,Tohm,J,0,14317440,1,0
US tons force miles,moment of couple,POSC,tonfUS.mi,Tohm,J,0,14317440,1,0
US tons force miles,torque,POSC,tonfUS.mi,Tohm,J,0,14317440,1,0
US ton force miles/barrel,normal stress,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,shear stress,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,modulus of elasticity,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,shear modulus,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,modulus of rigidity,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,bulk modulus,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,modulus of compression,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,electromagnetic energy density,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US ton force miles/barrel,radiant energy density,POSC,tonfUS.mi/bbl,Tohm,J/m3,0,14317440,0.1589873,0
US tons force miles/foot,force length per length,POSC,tonfUS.mi/ft,Tohm,N,0,14317440,0.3048,0
US tons force/foot,force per length,POSC,tonfUS/ft,Tohm,N/m,0,8.896.443,0.3048,0
US tons force/square foot,force per area,POSC,tonfUS/ft2,Tohm,Pa,0,95760.52,1,0
US tons force/square foot,pressure,POSC,tonfUS/ft2,Tohm,Pa,0,95760.52,1,0
US tons force/square inch,force per area,POSC,tonfUS/in2,Tohm,Pa,0,13789510,1,0
US tons force/square inch,pressure,POSC,tonfUS/in2,Tohm,Pa,0,13789510,1,0
UK tons,mass,POSC,tonUK,tonUK,kg,0,1.016.047,1,0
UK tons/year,mass flow rate,POSC,tonUK/a,tonUK/a,kg/s,0,1.016.047,31558150,0
UK tons/day,mass flow rate,POSC,tonUK/d,tonUK/d,kg/s,0,1.016.047,86400,0
UK tons/hour,mass flow rate,POSC,tonUK/h,tonUK/h,kg/s,0,1.016.047,3600,0
UK tons/minute,mass flow rate,POSC,tonUK/min,tonUK/min,kg/s,0,1.016.047,60,0
US tons,mass,POSC,tonUS,tonUS,kg,0,9.071.847,1,0
US tons/year,mass flow rate,POSC,tonUS/a,tonUS/a,kg/s,0,9.071.847,31558150,0
US tons/day,mass flow rate,POSC,tonUS/d,tonUS/d,kg/s,0,9.071.847,86400,0
US tons/square foot,surface density,POSC,tonUS/ft2,tonUS/ft2,kg/m2,0,9.764.855,1,0
US tons/square foot,areic mass,POSC,tonUS/ft2,tonUS/ft2,kg/m2,0,9.764.855,1,0
US tons/hour,mass flow rate,POSC,tonUS/h,tonUS/h,kg/s,0,9.071.847,3600,0
US tons/minute,mass flow rate,POSC,tonUS/min,tonUS/min,kg/s,0,9.071.847,60,0
torr,force per area,POSC,torr,tonUS/min,Pa,0,1.333.224,1,0
torr,pressure,POSC,torr,tonUS/min,Pa,0,1.333.224,1,0
terawatts,power,POSC,TW,TW,W,0,1E+12,1,0
terawatts,heat flow rate,POSC,TW,TW,W,0,1E+12,1,0
terrawatt hours,energy,POSC,TW.h,TW.h,J,0,3.6E+015,1,0
terrawatt hours,work,POSC,TW.h,TW.h,J,0,3.6E+015,1,0
microampere,electric current,POSC,uA,uA,A,0,0.000001,1,0
microampere,magnetic potential difference,POSC,uA,uA,A,0,0.000001,1,0
microampere,magnetomotive force,POSC,uA,uA,A,0,0.000001,1,0
microampere per square centimeter,current density,POSC,uA/cm2,uA/cm2,A/m2,0,0.01,1,0
microampere per square inch,current density,POSC,uA/in2,uA/in2,A/m2,0,0.000001,0.00064516,0
microbars,force per area,POSC,ubar,ubar,Pa,0,0.1,1,0
microbars,pressure,POSC,ubar,ubar,Pa,0,0.1,1,0
microcoulomb,electric capacity,POSC,uC,uC,C,0,0.000001,1,0
microcoulomb,electric charge,POSC,uC,uC,C,0,0.000001,1,0
microcoulomb,electric flux,POSC,uC,uC,C,0,0.000001,1,0
microcalories/second square centimetre,density of heat flow rate,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,poynting vector,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,radiant energy,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,fluence rate,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,radiant exitance,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,irradiance,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,sound intensity,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,energy fluence rate,POSC,ucal/s.cm2,uC,W/m2,0,0.04184,1,0
microcalories/second square centimetre,activity (of radioactivity),POSC,uCi,uCi,Bq,0,37000,1,0
microcurie,activity (of radioactivity),POSC,ucurie,uCi,Bq,0,37000,1,0
microcurie,activity (of radioactivity),POSC,(Deprecated),uCi,Bq,0,37000,1,0
microEuclids,dimensionless,POSC,uEuc,ppm,Euc,0,0.000001,1,0
microEuclids,poisson ratio,POSC,uEuc,ppm,Euc,0,0.000001,1,0
microfarads,capacitance,POSC,uF,uF,F,0,0.000001,1,0
microfarads/metre,permittivity,POSC,uF/m,uF/m,F/m,0,0.000001,1,0
micrograms,mass,POSC,ug,ug,kg,0,0.000000001,1,0
micrograms/cubic centimetre,density,POSC,ug/cm3,ug/cm3,kg/m3,0,0.001,1,0
micrograms/cubic centimetre,mass density,POSC,ug/cm3,ug/cm3,kg/m3,0,0.001,1,0
micrograms/cubic centimetre,volumic mass,POSC,ug/cm3,ug/cm3,kg/m3,0,0.001,1,0
microhenry,self inductance,POSC,uH,uH,H,0,0.000001,1,0
microhenry,permeance,POSC,uH,uH,H,0,0.000001,1,0
microhenries/metre,magnetic permeability,POSC,uH/m,uH/m,H/m,0,0.000001,1,0
microhertz,frequency,POSC,uHz,uHz,rad/s,0,0.000006283185307,1,0
microjoules,energy,POSC,uJ,uJ,J,0,0.000001,1,0
microjoules,work,POSC,uJ,uJ,J,0,0.000001,1,0
microns,length,POSC,um,um,m,0,0.000001,1,0
microns,breadth,POSC,um,um,m,0,0.000001,1,0
microns,height,POSC,um,um,m,0,0.000001,1,0
microns,thickness,POSC,um,um,m,0,0.000001,1,0
microns,radius,POSC,um,um,m,0,0.000001,1,0
microns,radius of curvature,POSC,um,um,m,0,0.000001,1,0
microns,diameter,POSC,um,um,m,0,0.000001,1,0
microns,length of path,POSC,um,um,m,0,0.000001,1,0
microns,wavelength,POSC,um,um,m,0,0.000001,1,0
microns,mean free path,POSC,um,um,m,0,0.000001,1,0
micrometer per second,velocity,POSC,um/s,um/s,m/s,0,0.000001,1,0
square microns,area,POSC,um2,um2,m2,0,0.000000000001,1,0
square micron metres,volume,POSC,um2.m,um2.m,m3,0,0.000000000001,1,0
microns of Mercury at 0 deg C,force per area,POSC,umHg(0C),um2.m,Pa,0,0.1333224,1,0
microns of Mercury at 0 deg C,pressure,POSC,umHg(0C),um2.m,Pa,0,0.1333224,1,0
micromole,amount of substance,POSC,umol,umol,mol,0,0.000001,1,0
micronewtons,force,POSC,uN,uN,N,0,0.000001,1,0
unitless,dimensionless,POSC,unitless,uN,Euc,0,1,1,0
unitless,dimensionless,POSC,(Deprecated),uN,Euc,0,1,1,0
microohm,resistance,POSC,uohm,uohm,ohm,0,0.000001,1,0
microohm,impedance,POSC,uohm,uohm,ohm,0,0.000001,1,0
microhm per foot,resistivity per length,POSC,uohm/ft,uohm/ft,ohm/m,0,0.000001,0.3048,0
microhm per meter,resistivity per length,POSC,uohm/m,uohm/m,ohm/m,0,0.000001,1,0
micropascal,force per area,POSC,uPa,uPa,Pa,0,0.000001,1,0
micropascal,pressure,POSC,uPa,uPa,Pa,0,0.000001,1,0
micropounds/square inch,force per area,POSC,upsi,upsi,Pa,0,0.006894757,1,0
micropounds/square inch,pressure,POSC,upsi,upsi,Pa,0,0.006894757,1,0
microradian,plane angle,POSC,urad,urad,rad,0,0.000001,1,0
microsiemens,electric conductance,POSC,uS,uS,S,0,0.000001,1,0
microsiemens,admittance,POSC,uS,uS,S,0,0.000001,1,0
microsiemens,susceptance,POSC,uS,uS,S,0,0.000001,1,0
microsecond,time,POSC,us,us,s,0,0.000001,1,0
microseconds/foot,time per length,POSC,us/ft,us/ft,s/m,0,0.000001,0.3048,0
microseconds/foot,slowness,POSC,us/ft,us/ft,s/m,0,0.000001,0.3048,0
microseconds/metre,time per length,POSC,us/m,us/m,s/m,0,0.000001,1,0
microseconds/metre,slowness,POSC,us/m,us/m,s/m,0,0.000001,1,0
microteslas,magnetic induction,POSC,uT,uT,T,0,0.000001,1,0
microteslas,magnetic flux density,POSC,uT,uT,T,0,0.000001,1,0
microvolts,electric potential,POSC,uV,uV,V,0,0.000001,1,0
microvolt per foot,electric field strength,POSC,uV/ft,uV/ft,V/m,0,0.000001,0.3048,0
microvolt per meter,electric field strength,POSC,uV/m,uV/m,V/m,0,0.000001,1,0
microwatts,power,POSC,uW,uW,W,0,0.000001,1,0
microwatts,heat flow rate,POSC,uW,uW,W,0,0.000001,1,0
microwatts/cubic metre,power per volume,POSC,uW/m3,uW/m3,W/m3,0,0.000001,1,0
microwebers,magnetic flux,POSC,uWb,uWb,Wb,0,0.000001,1,0
volts/decibel,potential difference per per power drop,POSC,V/dB,V/dB,V/B,0,10,1,0
volume percent,volume per volume,POSC,volpercent,%,Euc,0,0.01,1,0
volume percent,volume per volume,POSC,(Deprecated),%,Euc,0,0.01,1,0
